Order,Family,Species Name,1980 GAA2 Red List Category,2004 GAA2 Red List Category,1980-2004 Genuine Change?,1980-2004 Primary Driver,Grouped 1980-2004 Primary Driver,1980-2004 Genuine downlisting due to conservation,2022 GAA2 Red List Category,2022 Red List Criteria,2004-2022 Genuine Change?, 2004-2022 Primary Driver,Grouped 2004-2022 Primary Driver,2004-2022 Genuine downlisting due to conservation,Afrotropical,Australasian/Oceanian,Indomalayan,Nearctic,Neotropical,Palearctic,Egg Laying,Free Living Larval Stage,Live Birth ,Water Breeding
ANURA,CRAUGASTORIDAE,Pristimantis simonbolivari,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis simonsii,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis simoteriscus,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis simoterus,NT,NT,No,,,,NT,B1b(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis siopelus,VU,VU,No,,,,VU,D2,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis sirnigeli,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis skydmainos,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis sobetes,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis spectabilis,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis spilogaster,CR,CR,No,,,,CR,B1ab(iii)+2ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis spinosus,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis stenodiscus,CR,CR,No,,,,CR,B1ab(v),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis sternothylax,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis stictoboubonus,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis stictogaster,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis stictus,NT,NT,No,,,,NT,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis stipa,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis subsigillatus,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis suetus,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis sulculus,VU,VU,No,,,,VU,D2,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis supernatis,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis surdus,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis susaguae,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis taciturnus,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis taeniatus,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis tamsitti,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis tantanti,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis tanyrhynchus,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis tayrona,NT,NT,No,,,,NT,B1b(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis telefericus,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis tenebrionis,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis teslai,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis thectopternus,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis thyellus,CR,CR,No,,,,CR,B1ab(iii)+2ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis thymalopsoides,CR,CR,No,,,,CR,B1ab(iii)+2ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis thymelensis,NT,NT,No,,,,NT,B1b(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis tiktik,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis tinajillas,CR,CR,No,,,,VU,D2,Genuine - downlisted,Agriculture and aquaculture,Reduced-habitat,Yes,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis tinguichaca,VU,VU,No,,,,VU,B1ab(iii); D2,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis toftae,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis torrenticola,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis torresi,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis totoroi,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis trachyblepharis,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis tribulosus,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis truebae,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis tubernasus,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis tungurahua,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis turik,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis turpinorum,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis turumiquirensis,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis uisae,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis unistrigatus,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis uranobates,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis urichi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis vanadise,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis variabilis,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis veletis,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis ventriguttatus,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis ventrimarmoratus,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis verecundus,NT,NT,No,,,,NT,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis verrucolatus,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis versicolor,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis vertebralis,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis vicarius,NT,NT,No,,,,NT,B1b(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis vidua,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis viejas,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis vilarsi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis vilcabambae,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis vinhai,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis viridicans,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis viridis,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis wagteri,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis walkeri,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis waoranii,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis wiensi,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis w-nigrum,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis xeniolum,VU,VU,No,,,,VU,D2,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis xestus,VU,VU,No,,,,VU,D2,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis xylochobates,CR,CR,No,,,,CR,D,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis yanezi,LC,LC,No,,,,NT,B1ab(iii); D2,Genuine - uplisted,Climate change effects,Climate change effects,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis yantzaza,LC,NT,Genuine - uplisted,Mining/Energy production,Reduced-habitat,,EN,"A3c; B1ab(iii,v)",Genuine - uplisted,Mining/Energy production,Reduced-habitat,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis yaviensis,LC,LC,No,,,,NT,B1ab(iii); D2,Genuine - uplisted,Climate change effects,Climate change effects,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis yukpa,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis yumbo,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis yuruaniensis,LC,LC,No,,,,VU,D2,Genuine - uplisted,Climate change effects,Climate change effects,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis yustizi,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis zeuctotylus,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis zimmermanae,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis zoilae,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Pristimantis zophus,NT,NT,No,,,,NT,B1b(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Probreviceps durirostris,EN,EN,No,,,,EN,B1ab(iii),No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Probreviceps loveridgei,EN,EN,No,,,,EN,B1ab(iii),No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Probreviceps macrodactylus,EN,EN,No,,,,EN,B1ab(iii),No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Probreviceps rhodesianus,EN,EN,No,,,,EN,B1ab(iii),No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Probreviceps rungwensis,EN,EN,No,,,,EN,B1ab(iii),No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Probreviceps uluguruensis,EN,EN,No,,,,EN,B1ab(iii),No,,,,1,,,,,,Yes,No,No,No
ANURA,ODONTOPHRYNIDAE,Proceratophrys appendiculata,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys ararype,CR,CR,No,,,,CR,"B1ab(i,iii)",No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys avelinoi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys bagnoi,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys belzebul,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys bigibbosa,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys boiei,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys branti,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys brauni,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys carranca,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys concavitympanum,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys cristiceps,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys cururu,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys dibernardoi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys gladius,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys goyana,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys huntingtoni,LC,VU,Genuine - uplisted,Agriculture and aquaculture,Reduced-habitat,,VU,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys itamari,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys izecksohni,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys korekore,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys laticeps,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys mantiqueira,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys melanopogon,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys minuta,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys moehringi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys moratoi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys palustris,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys paviotii,NT,NT,No,,,,NT,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys phyllostomus,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys pombali,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys redacta,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys renalis,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys rondonae,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys rotundipalpebra,EN,EN,No,,,,NT,,Genuine - downlisted,Agriculture and aquaculture,Reduced-habitat,Yes,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys salvatori,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys sanctaritae,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys schirchi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys strussmannae,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys subguttata,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys tupinamba,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,ODONTOPHRYNIDAE,Proceratophrys vielliardi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,AROMOBATIDAE,Prostherapis dunni,CR(PE),CR(PE),No,,,,CR(PE),"B1ab(i,ii,iii,iv,v)",No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,PROTEIDAE,Proteus anguinus,VU,VU,No,,,,VU,"B2ab(ii,iii,v)",No,,,,,,,,,1,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris brachyphona,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris brimleyi,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris cadaverina,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris clarkii,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris collinsorum,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris crucifer,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris feriarum,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris fouquettei,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris hypochondriaca,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris illinoensis,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris kalmi,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris maculata,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris nigrita,LC,LC,No,,,,LC,,No,,,,,,,1,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris ocularis,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris ornata,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris regilla,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris sierra,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris streckeri,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudacris triseriata,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,PIPIDAE,Pseudhymenochirus merlini,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudis bolbodactyla,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudis cardosoi,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudis fusca,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudis minuta,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudis paradoxa,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudis platensis,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Pseudis tocantins,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,Yes,No,Yes
CAUDATA,SIRENIDAE,Pseudobranchus axanthus,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
CAUDATA,SIRENIDAE,Pseudobranchus striatus,LC,LC,No,,,,LC,,No,,,,,,,1,,,Yes,Yes,No,Yes
ANURA,BUFONIDAE,Pseudobufo subasper,LC,LC,No,,,,LC,,No,,,,,,1,,,,Yes,Yes,No,Yes
CAUDATA,PLETHODONTIDAE,Pseudoeurycea ahuitzotl,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea altamontana,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea amuzga,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea anitae,CR(PE),CR(PE),No,,,,CR(PE),C2a(i),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea aquatica,CR,CR(PE),Genuine - uplisted,Timber and plant harvesting,Reduced-habitat,,CR(PE),B1ab(iii)+2ab(iii),No,,,,,,,,1,,Yes,No,No,Unknown
CAUDATA,PLETHODONTIDAE,Pseudoeurycea aurantia,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea brunnata,EN,CR(PE),Genuine - uplisted,Disease,Disease,,CR(PE),D,No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea cochranae,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea conanti,EN,EN,No,,,,EN,B1ab(iii)+2ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea exspectata,CR,CR(PE),Genuine - uplisted,Agriculture and aquaculture,Reduced-habitat,,EX,,No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea firscheini,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea gadovii,VU,VU,No,,,,VU,B1ab(iii)+2ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea goebeli,EN,CR,Genuine - uplisted,Disease,Disease,,CR,"B1ab(iii,v); C2a(ii)",No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea juarezi,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Pseudoeurycea kuautli,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Unknown,Unknown,Unknown,Unknown
CAUDATA,PLETHODONTIDAE,Pseudoeurycea leprosa,LC,LC,No,,,,LC,,No,,,,,,,1,1,,Yes,No,No,No
